request_id,timestamp,_id,date,day_name,hour,city,station_id,station_name,free_bikes,empty_slots
Vancouver-7nvvPwNw,2024-07-25T05:55:01.917000Z,Dunsmuir&Beatty--xPXq3KRu,2024-07-25,Thursday,00:03,Vancouver,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,4,22
Vancouver-9FVvTuyX,2024-07-25T05:55:01.930000Z,12th&Yukon(CityHall)--rS5vXDlO,2024-07-25,Thursday,00:03,Vancouver,66f873d641d448bd1572ab086665a458,12th & Yukon (City Hall),4,12
Vancouver-TaH2n9we,2024-07-25T05:55:01.980000Z,8th&Ash--cFHq7Dni,2024-07-25,Thursday,00:03,Vancouver,485d4d24c803cfde829ab89699fed833,8th & Ash,1,15
Vancouver-fGZl7nhC,2024-07-25T05:55:01.985000Z,Spyglass&Seawall--dG7vuHt1,2024-07-25,Thursday,00:03,Vancouver,b07d513f87897cff7319a0e59d7e567c,Spyglass & Seawall,1,13
Vancouver-LNdjTFKo,2024-07-25T05:55:02.388000Z,StampsLanding--XXMOPaDa,2024-07-25,Thursday,00:03,Vancouver,d1c9556d92f329703229fb3e33899a3b,Stamps Landing,4,9
Vancouver-4iOrCIJl,2024-07-25T05:55:02.365000Z,Ontario&Seawall--a62jQ2nm,2024-07-25,Thursday,00:03,Vancouver,95e624191c655f50e401d280cd39a9ad,Ontario & Seawall,8,11
Vancouver-tAQWn76Y,2024-07-25T05:55:02.296000Z,CanadaPlace--XJA1tEKD,2024-07-25,Thursday,00:03,Vancouver,3e112f9fe877e0003780386359060ae6,Canada Place,0,0
Vancouver-1uSQgiR9,2024-07-25T05:55:02.269000Z,Granville&Georgia--IR07ZAYV,2024-07-25,Thursday,00:03,Vancouver,6993b3dbb0758927967592ea612a2b1e,Granville & Georgia,1,18
Vancouver-f7veeytG,2024-07-25T05:55:02.244000Z,Pender&Burrard--wbdLphdc,2024-07-25,Thursday,00:03,Vancouver,bf8408067b0e0c963f3ff526977bcef3,Pender & Burrard,1,25
Vancouver-j9pfSdaj,2024-07-25T05:55:02.224000Z,Marinaside&Davie--utvsnSX8,2024-07-25,Thursday,00:03,Vancouver,d2244f1a81d317c76cabd65e81250835,Marinaside & Davie,4,18
Vancouver-k7LNq0VT,2024-07-25T05:55:02.500000Z,Robson&Hornby--Msq8iSBr,2024-07-25,Thursday,00:03,Vancouver,0b543fc4e694fe07a54dac48bb1b3390,Robson & Hornby,1,27
Vancouver-ha1JJC0A,2024-07-25T05:55:02.868000Z,Hornby&Pender--7mH34lw2,2024-07-25,Thursday,00:03,Vancouver,fbb1d30d7f30b049873f5be5688563d4,Hornby & Pender,6,16
Vancouver-9H7RxHjG,2024-07-25T05:55:02.900000Z,Homer&Robson(VancouverPublicLibrary)--bOIcNZmU,2024-07-25,Thursday,00:03,Vancouver,7181df50ee1d1a05559399211382b7c8,Homer & Robson (Vancouver Public Library),2,18
Vancouver-P7f1h2xt,2024-07-25T05:55:02.836000Z,Beatty&Nelson--aVYA8HW8,2024-07-25,Thursday,00:03,Vancouver,b7683a86874e6300fd89f4cc0b075f57,Beatty & Nelson,0,13
Vancouver-gf239IEd,2024-07-25T05:55:00.099000Z,Abbott&Cordova--3VsrKkYg,2024-07-25,Thursday,00:03,Vancouver,3367c1e1dbf73caf7c10e4c96a92f58d,Abbott & Cordova,9,11
Vancouver-xUWFU8Xw,2024-07-25T05:55:00.102000Z,Comox&Denman--qnrYGWR9,2024-07-25,Thursday,00:03,Vancouver,1d7e73b3321ebb6713774d376247d9f9,Comox & Denman,14,2
Vancouver-h4nQtvjT,2024-07-25T05:55:00.024000Z,Cordova&Bute--OsTRX1ov,2024-07-25,Thursday,00:03,Vancouver,664502c28e8147615f17b8ea355f40d0,Cordova & Bute,2,12
Vancouver-cLdeWmKR,2024-07-25T05:55:00.052000Z,Hornby&Nelson--sn3KKaHj,2024-07-25,Thursday,00:03,Vancouver,6c24a62b5ee0a2a8014eb0dfb6d40025,Hornby & Nelson,1,16
Vancouver-R2JsVy80,2024-07-25T05:54:59.962000Z,Helmcken&Burrard--tVBbwvwl,2024-07-25,Thursday,00:03,Vancouver,fad9ebcf614dd1a72593a34072ff76f8,Helmcken & Burrard,1,14
Vancouver-loFHofZg,2024-07-25T05:55:00.212000Z,Pacific&Richards--ZLFQQkdJ,2024-07-25,Thursday,00:03,Vancouver,3a4131fa94946d93d3529136efd62413,Pacific & Richards,2,11
Vancouver-JR6FMawV,2024-07-25T05:55:00.237000Z,Chilco&Beach--165zCfO1,2024-07-25,Thursday,00:03,Vancouver,25318ec3e06fae1397a3a2f645104149,Chilco & Beach,12,1
Vancouver-uodrLr3a,2024-07-25T05:55:00.157000Z,Comox&Broughton--WXg3F4fG,2024-07-25,Thursday,00:03,Vancouver,444991edc9550be0908f032da5e3c95f,Comox & Broughton,4,8
Vancouver-bYeom3AT,2024-07-25T05:55:00.562000Z,Bute&Comox--rz3JNbcZ,2024-07-25,Thursday,00:03,Vancouver,434b6f4e7fc30198f901b60fc905f609,Bute & Comox,2,17
Vancouver-Vwn6TDQp,2024-07-25T05:55:00.504000Z,Cambie&Water--Q9RmDCFP,2024-07-25,Thursday,00:03,Vancouver,f97d5bf41f35aa181288429fb52e3488,Cambie & Water,13,19
Vancouver-mPGxAkU7,2024-07-25T05:55:00.496000Z,Keefer&Abbott--AKH35eVU,2024-07-25,Thursday,00:03,Vancouver,fef69fb400210d861107a61db954d037,Keefer & Abbott,3,24
Vancouver-uT8NnhUz,2024-07-25T05:55:00.628000Z,Expo&Carrall--uNpDKwMk,2024-07-25,Thursday,00:03,Vancouver,9d3123425823420514b8ad410074f02d,Expo & Carrall,8,8
Vancouver-1HudjzG9,2024-07-25T05:55:00.614000Z,Keefer&Columbia--xItMeWyw,2024-07-25,Thursday,00:03,Vancouver,f1ca711137cde59e824167a4274df888,Keefer & Columbia,7,7
Vancouver-wTJMcQ05,2024-07-25T05:55:00.592000Z,Marinaside&Cooperage--yPOhttxs,2024-07-25,Thursday,00:03,Vancouver,4f6ebf2026d540ffe40e29a80138ad5e,Marinaside & Cooperage,9,14
Vancouver-qO30enba,2024-07-25T05:55:01.822000Z,Bidwell&Burnaby--nTPQcjOb,2024-07-25,Thursday,00:03,Vancouver,be14efdc86dedd6a8cd338e78ab4e7c7,Bidwell & Burnaby,57,10
Vancouver-3Au0ot3s,2024-07-25T05:55:01.796000Z,Robson&Granville--YQYrV8BX,2024-07-25,Thursday,00:03,Vancouver,6ddeafa873279951630a00191333c45d,Robson & Granville,10,12
Vancouver-l5mK56Oc,2024-07-25T05:55:01.770000Z,Expo&Smithe--nNmRE4WO,2024-07-25,Thursday,00:03,Vancouver,c7b5bec0b2f4ab9a2d3f9d837725620c,Expo & Smithe,4,10
Vancouver-Sk6KKS4y,2024-07-25T05:55:01.786000Z,Cypress&Cornwall--IXX30553,2024-07-25,Thursday,00:03,Vancouver,b9fd847d53fe45658fee4c46e7f562b8,Cypress & Cornwall,5,16
Vancouver-eEmDGpIc,2024-07-25T05:55:01.758000Z,Anderson&2nd--7AH0WZnD,2024-07-25,Thursday,00:03,Vancouver,c2be5403b1c101e8032cf6696457200e,Anderson & 2nd,7,20
Vancouver-PZROxGml,2024-07-25T05:55:01.900000Z,7th&Granville--w1HOXXtO,2024-07-25,Thursday,00:03,Vancouver,71c064fa93cab5f0b7306e6c923b77c4,7th & Granville,2,12
Vancouver-Yf9Ss7Mq,2024-07-25T05:55:02.056000Z,10th&Granville--w90xkNC4,2024-07-25,Thursday,00:03,Vancouver,96bf713e60bc35cc2feb5fd53a4f3471,10th & Granville,1,13
Vancouver-fBBNhiXl,2024-07-25T05:55:02.040000Z,14th&Granville--ljLXlVdr,2024-07-25,Thursday,00:03,Vancouver,8dc684732a2a25bdf63ec0ecccee4e6e,14th & Granville,7,4
Vancouver-Ta1lKjVX,2024-07-25T05:55:02.064000Z,14th&Cambie--g9EsRPrE,2024-07-25,Thursday,00:03,Vancouver,686c0fdb962e26e274d81fc286c010dd,14th & Cambie,2,12
Vancouver-CTDAKCWX,2024-07-25T05:55:02.060000Z,Ontario&5th--Yk5hb3e0,2024-07-25,Thursday,00:03,Vancouver,0cf6cd1809fa7f510812f5b052f578c4,Ontario & 5th,14,6
Vancouver-DjRT2MMk,2024-07-25T05:55:02.100000Z,10th&Main--t19JJLsh,2024-07-25,Thursday,00:03,Vancouver,93c88a18c673e2c72a6afa93d6b89f18,10th & Main,2,16
Vancouver-ABUnS9j9,2024-07-25T05:55:02.113000Z,Cypress&4th--UDBrOIPm,2024-07-25,Thursday,00:03,Vancouver,8fb5ce1e34ad31de940481953aea452c,Cypress & 4th,17,2
Vancouver-HM2lvVKU,2024-07-25T05:55:02.110000Z,VanierPark--5OfIphNK,2024-07-25,Thursday,00:03,Vancouver,aa704bfba40286bd0661b64d1f75e778,Vanier Park,5,22
Vancouver-CUpA7zkt,2024-07-25T05:55:02.173000Z,Nelson&Mainland--77YYpFiS,2024-07-25,Thursday,00:03,Vancouver,8c9ea7f2132376859ef34fab981d6932,Nelson & Mainland,1,18
Vancouver-tyEoq3Iq,2024-07-25T05:55:02.140000Z,Nelson&Richards--TtM4BGUs,2024-07-25,Thursday,00:03,Vancouver,1d4153659a0a0a2089078c739df6737d,Nelson & Richards,5,11
Vancouver-Pkh2Zy0I,2024-07-25T05:55:02.738000Z,7th&Heather--xc4m8ArY,2024-07-25,Thursday,00:03,Vancouver,fbb4c06b719596c21f91fd51ef6d4710,7th & Heather,1,15
Vancouver-XnwhnFWL,2024-07-25T05:55:02.723000Z,Harwood&Bute--tYCHxJ5H,2024-07-25,Thursday,00:03,Vancouver,72c1049dfbbde7c24ec45c14f1a5ee85,Harwood & Bute,10,9
Vancouver-IKKkxp4c,2024-07-25T05:55:03.262000Z,Chilco&Barclay--hwqBa3bi,2024-07-25,Thursday,00:03,Vancouver,00fa94ad698dc4a9e4d708d6fd32f294,Chilco & Barclay,16,2
Vancouver-rGtXkVOn,2024-07-25T05:55:03.256000Z,Chilco&Robson--qkV8gZHZ,2024-07-25,Thursday,00:03,Vancouver,efa947b901a2cf85b58320b3ad26a2fe,Chilco & Robson,14,1
Vancouver-q6fJtKBo,2024-07-25T05:55:03.235000Z,Nicola&Robson--KvpNQrbx,2024-07-25,Thursday,00:03,Vancouver,66a53e9c32e4f5c724f9478240020142,Nicola & Robson,13,4
Vancouver-6hZgvYMo,2024-07-25T05:55:03.223000Z,Carrall&Hastings--13Ux1UBm,2024-07-25,Thursday,00:03,Vancouver,97b25faf822b93fdbf72da1d594c0288,Carrall & Hastings,12,6
Vancouver-XG9lT3YO,2024-07-25T05:55:03.211000Z,šxʷƛ̓ənəqXwtl'e7énḵSquare-VancouverArtGallery--dnLoqvms,2024-07-25,Thursday,00:03,Vancouver,6c7fb9043e6df5a4cc50404581a947b9,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,2,25
Vancouver-36qnAMX0,2024-07-25T05:55:01.142000Z,StanleyPark-VancouverAquarium--JaAtow7x,2024-07-25,Thursday,00:03,Vancouver,30bf49544b1c864688b78172d42cca5e,Stanley Park - Vancouver Aquarium,12,4
Vancouver-2uLdhJKn,2024-07-25T05:55:01.153000Z,StanleyPark-SecondBeachNorth--KzK0bxqe,2024-07-25,Thursday,00:03,Vancouver,9f63cebac9073eac3e90be2b9a91b02b,Stanley Park - Second Beach North,2,13
Vancouver-HCGNPxeI,2024-07-25T05:55:01.121000Z,StanleyPark-SecondBeachSouth--n8p37pSk,2024-07-25,Thursday,00:03,Vancouver,9aa325529164ec68b4d96c4f1c4fc7c1,Stanley Park - Second Beach South,16,2
Vancouver-JgeYXaFW,2024-07-25T05:55:01.113000Z,StanleyPark-TotemPoles--SsBbzAA5,2024-07-25,Thursday,00:03,Vancouver,e3d32ad772a5898c3b96c4d23d2cd542,Stanley Park - Totem Poles,15,4
Vancouver-aUZ1HbGe,2024-07-25T05:55:01.136000Z,Heather&14th--puJbbqQx,2024-07-25,Thursday,00:03,Vancouver,625a2ad202275c8e2be3ce868e85b105,Heather & 14th,2,16
Vancouver-29cTWH67,2024-07-25T05:55:01.132000Z,8th&Ontario--KKIMRvY9,2024-07-25,Thursday,00:03,Vancouver,6c0de983fb47a3439a9e3c36a3d15804,8th & Ontario,0,14
Vancouver-Ny4lTAYt,2024-07-25T05:55:01.097000Z,1st&Chestnut--aL8F6Wu2,2024-07-25,Thursday,00:03,Vancouver,92c9e62c0b42adf4759c430009d3987a,1st & Chestnut,24,2
Vancouver-PjxzK0gG,2024-07-25T05:55:01.096000Z,7th&Arbutus--0ssZvtFD,2024-07-25,Thursday,00:03,Vancouver,51e4d3731aebbf9c3186f310a08de6c8,7th & Arbutus,11,4
Vancouver-TAqLItFE,2024-07-25T05:55:00.416000Z,5th&Arbutus--QNpVMjlD,2024-07-25,Thursday,00:03,Vancouver,826af7eee4ce28b6fa4b4f0211305792,5th & Arbutus,6,9
Vancouver-5jGbcwfw,2024-07-25T05:55:00.385000Z,10th&Oak--Z4YujrFM,2024-07-25,Thursday,00:03,Vancouver,4cb84c9a3743287019ae00ceef9a1cd3,10th & Oak,3,27
Vancouver-447vYaOo,2024-07-25T05:55:00.395000Z,Arbutus&16th--HlDasZW2,2024-07-25,Thursday,00:03,Vancouver,56fef9ba0af67a4ff3e661a8e02c0b08,Arbutus & 16th,16,23
Vancouver-p16qpWJx,2024-07-25T05:55:00.481000Z,Cypress&14th--dWewNneX,2024-07-25,Thursday,00:03,Vancouver,c81f75a80312c51ceaef1304beac1990,Cypress & 14th,3,9
Vancouver-tgYW6b3P,2024-07-25T05:55:00.488000Z,Cypress&16th--BNcxEzjl,2024-07-25,Thursday,00:03,Vancouver,afacb2133f2462aba7748cc21b71c788,Cypress & 16th,3,9
Vancouver-NzlBxiMs,2024-07-25T05:55:00.177000Z,Georgia&Thurlow--hhy2uMbI,2024-07-25,Thursday,00:03,Vancouver,a9f0b06d07f89b75e92c0cf686223aea,Georgia & Thurlow,0,12
Vancouver-NNseaWwH,2024-07-25T05:55:00.160000Z,Thurlow&Pendrell--WAMiKx0A,2024-07-25,Thursday,00:03,Vancouver,686b314a6c3348efd2297d6b3dfed1a7,Thurlow & Pendrell,1,15
Vancouver-VkVdFPas,2024-07-25T05:55:00.109000Z,Heather&16th--6vRVGwPb,2024-07-25,Thursday,00:03,Vancouver,0d1b5c62f8d22e3650811df55596e25b,Heather & 16th,8,4
Vancouver-AUR8VNr8,2024-07-25T05:54:59.976000Z,14th&Ontario--L9udQCWG,2024-07-25,Thursday,00:03,Vancouver,521c2122c791ed038168c3b8ff24061b,14th & Ontario,14,1
Vancouver-E0XaHBMC,2024-07-25T05:54:59.921000Z,14th&Main--gAJyhhao,2024-07-25,Thursday,00:03,Vancouver,838d5bb59963474ad08a6d5b156943ed,14th & Main,3,10
Vancouver-roheWRtl,2024-07-25T05:54:59.936000Z,DavidLamPark--B8RrJVvx,2024-07-25,Thursday,00:03,Vancouver,b9ab6ce009eda6006ade1d7568d9db9c,David Lam Park,4,13
Vancouver-O7e46H4n,2024-07-25T05:54:59.960000Z,Beach&Seymour--KClJP0WI,2024-07-25,Thursday,00:03,Vancouver,9ec4163496363b31ab475cb851b57b21,Beach & Seymour,15,3
Vancouver-eOwHtgDg,2024-07-25T05:55:03.001000Z,Richards&Helmcken--20dcjThb,2024-07-25,Thursday,00:03,Vancouver,fedff7a263c182df94bda7307059cc52,Richards & Helmcken,1,16
Vancouver-79YvE90t,2024-07-25T05:55:03.152000Z,Burrard&4th--lG078pbc,2024-07-25,Thursday,00:03,Vancouver,b9baf685b7053de899bf3467f61c2781,Burrard & 4th,11,5
Vancouver-6CHTRnLX,2024-07-25T05:55:00.111000Z,Burrard&7th--4kmTtyJj,2024-07-25,Thursday,00:03,Vancouver,8d6f0cbf7d44d2908c8ce73ed00dbf66,Burrard & 7th,2,13
Vancouver-JwRvKWB6,2024-07-25T05:55:00.114000Z,CharlesonPark--AHQ25Fqq,2024-07-25,Thursday,00:03,Vancouver,988f8f74c4a12d1a30ddf2f7cd6318f8,Charleson Park,7,7
Vancouver-J1MnPmgK,2024-07-25T05:55:00.127000Z,Chestnut&McNicoll--yyYRhwH5,2024-07-25,Thursday,00:03,Vancouver,2f09a64507cf6257c67ca20af27339eb,Chestnut & McNicoll,0,15
Vancouver-39CJYyGj,2024-07-25T05:55:00.134000Z,CreeksideParkNorth--Bbq1xBGC,2024-07-25,Thursday,00:03,Vancouver,73f388336d879bedc962cd412eb0296e,Creekside Park North,7,11
Vancouver-CWckXfXN,2024-07-25T05:55:02.692000Z,Alexander&Main--6qCU4Owp,2024-07-25,Thursday,00:03,Vancouver,cb6fddfdac7d350d25be475c7ab9e05a,Alexander & Main,12,6
Vancouver-qnn4pk6Z,2024-07-25T05:55:03.189000Z,ArbutusGreenway&14th--hJ5OjwGz,2024-07-25,Thursday,00:03,Vancouver,cadc004f0903ef45e898032143c0832f,Arbutus Greenway & 14th,5,14
Vancouver-Xa6gsqSQ,2024-07-25T05:55:03.195000Z,ArbutusGreenway&Fir--DHOOgGpr,2024-07-25,Thursday,00:03,Vancouver,57e928d8c30fab0ebffb3ede850f89d6,Arbutus Greenway & Fir,1,14
Vancouver-vjWK1Lj6,2024-07-25T05:55:03.176000Z,KitsilanoBeachPark--ddmJlRLO,2024-07-25,Thursday,00:03,Vancouver,6526a2eb3832f9ba0224d237e901ea5b,Kitsilano Beach Park,25,10
Vancouver-uFuAapUp,2024-07-25T05:55:03.184000Z,Arbutus&McNicoll--wc7hv8Bv,2024-07-25,Thursday,00:03,Vancouver,e44c2235dd603dbee54fe08f7543e85a,Arbutus & McNicoll,8,22
Vancouver-b1MLV9IO,2024-07-25T05:55:03.285000Z,Vine&4th--QqGdud4M,2024-07-25,Thursday,00:03,Vancouver,3596b4831ee2ea7812de753b32306835,Vine & 4th,3,13
Vancouver-PZ5mj8t3,2024-07-25T05:55:01.972000Z,Alexander&Dunlevy--YAlZZvUs,2024-07-25,Thursday,00:03,Vancouver,c448b73d92f7f8e1daafb3b9c5fbe6a6,Alexander & Dunlevy,5,9
Vancouver-x9jtzyMj,2024-07-25T05:55:03.019000Z,Alder&11th--1MefIHqU,2024-07-25,Thursday,00:03,Vancouver,5fc29e0ac42c11abb45bf12aaeb925bd,Alder & 11th,2,12
Vancouver-VtUYXSia,2024-07-25T05:55:01.608000Z,10th&Columbia--7JEDCqUJ,2024-07-25,Thursday,00:03,Vancouver,61901a235d4cfceb7f8f2c3888b98617,10th & Columbia,5,9
Vancouver-7Sq17D1X,2024-07-25T05:55:01.633000Z,1st&Manitoba--KnKk3c9N,2024-07-25,Thursday,00:03,Vancouver,175a074bf65455d1633639511dc129c8,1st & Manitoba,4,22
Vancouver-s441WQid,2024-07-25T05:55:01.660000Z,10th&Ontario--3oBPc3Ym,2024-07-25,Thursday,00:03,Vancouver,35eb539fb9298bb7e4f6759ca0256505,10th & Ontario,3,16
Vancouver-JkmJZ5IG,2024-07-25T05:55:01.668000Z,Quebec&1st--HeQAqfm6,2024-07-25,Thursday,00:03,Vancouver,7b8dfa12900bcb02b47a14e4e5010ba3,Quebec & 1st,6,11
Vancouver-VYhibHyK,2024-07-25T05:55:01.708000Z,Columbia&14th--H3mlbklm,2024-07-25,Thursday,00:03,Vancouver,b30ed0719dd281867a4d39779c78b58a,Columbia & 14th,8,6
Vancouver-OIJuf54S,2024-07-25T05:55:01.460000Z,7th&Laurel--oVellClp,2024-07-25,Thursday,00:03,Vancouver,ace20c241ee38643c9060f290b215b9d,7th & Laurel,6,7
Vancouver-L20ql7Jl,2024-07-25T05:55:01.451000Z,7th&Alder--pMVaN7iH,2024-07-25,Thursday,00:03,Vancouver,3aed670ccdcd94b966c0f505f8b028c7,7th &  Alder,0,16
Vancouver-OSH1y68K,2024-07-25T05:55:01.452000Z,ScienceWorld--3tuam9G6,2024-07-25,Thursday,00:03,Vancouver,ae69aeab748d02e5a7d89da28a1a8511,Science World,7,8
Vancouver-5uN8Bw1f,2024-07-25T05:55:01.477000Z,1st&Scotia--QNx2p2D1,2024-07-25,Thursday,00:03,Vancouver,0c9ad3e3703e5869b82619ecdf54f43e,1st & Scotia,17,2
Vancouver-u9CRCy1q,2024-07-25T05:55:00.987000Z,RogersTower--BMUfQZcM,2024-07-25,Thursday,00:03,Vancouver,f3708906ec71348f5a42579fede36a0d,Rogers Tower,3,15
Vancouver-7xQaetYd,2024-07-25T05:55:00.911000Z,York&Yew--hqa5VS5U,2024-07-25,Thursday,00:03,Vancouver,9449a6a83fbf88452e384350e5ac95b7,York & Yew,18,2
Vancouver-Kh563toO,2024-07-25T05:55:00.928000Z,Pine&10th--Kc5TBOpV,2024-07-25,Thursday,00:03,Vancouver,365da33e9ce06ea53db1173a0f8eae71,Pine & 10th,11,8
Vancouver-haLnchky,2024-07-25T05:55:00.860000Z,8th&Scotia--DvD2jtML,2024-07-25,Thursday,00:03,Vancouver,707c1c54e0278fbae5d0ae3c42a25b71,8th & Scotia,1,10
Vancouver-ju6ehL6X,2024-07-25T05:55:00.888000Z,Alberni&Jervis--uhkdu5B1,2024-07-25,Thursday,00:03,Vancouver,5105df3dd0daf4c26980f4134f61e5cc,Alberni & Jervis,1,19
Vancouver-cXjq0eQA,2024-07-25T05:55:01.088000Z,StanleyPark-InformationBooth--xQVTY1Va,2024-07-25,Thursday,00:03,Vancouver,82c794442f54fabf9db6e392ca1fac0f,Stanley Park - Information Booth,18,1
Vancouver-KG5D8fXH,2024-07-25T05:55:01.428000Z,14th&Alder--jWHJNKLr,2024-07-25,Thursday,00:03,Vancouver,2ca388bba54706770900ca2a9d7aa5be,14th & Alder,3,10
Vancouver-y4Wgtlk7,2024-07-25T05:55:02.712000Z,Pender&Gore--ZCCFilze,2024-07-25,Thursday,00:03,Vancouver,e7bf01431a6982f032996ad50a9e5bd7,Pender & Gore,0,13
Vancouver-nLdLdMGy,2024-07-25T05:55:03.056000Z,Carrall&Seawall--X2QyB5ci,2024-07-25,Thursday,00:03,Vancouver,1648ead5ea617d2cea115869d9516f5e,Carrall & Seawall,4,12
Vancouver-nD1jIrEw,2024-07-25T05:55:02.924000Z,Glen&Union--Zbq4pTUE,2024-07-25,Thursday,00:03,Vancouver,91035fe1d70b65c9cb8ec4a007af7c7f,Glen & Union,2,10
Vancouver-baNaAJ28,2024-07-25T05:55:01.073000Z,Adanac&McLean--HFrWboGV,2024-07-25,Thursday,00:03,Vancouver,d3aaff4414a8c3fd5480c470f77ff68a,Adanac & McLean,17,3
Vancouver-wfUdi8yd,2024-07-25T05:55:02.952000Z,Commercial&Adanac--c717Auej,2024-07-25,Thursday,00:03,Vancouver,b307709b305dd04328fbbf2c6db86419,Commercial & Adanac,13,3
Vancouver-WvffRwDH,2024-07-25T05:55:02.976000Z,Pender&Commercial--7Gnb9lS6,2024-07-25,Thursday,00:03,Vancouver,e9c4bd1fffbb1e5b058b8ea15f7307f6,Pender & Commercial,9,7
Vancouver-7f2L5PFg,2024-07-25T05:55:02.780000Z,Keefer&Princess--iemyIUZP,2024-07-25,Thursday,00:03,Vancouver,bb0847559ce71c93d8215c0997ea2811,Keefer & Princess,4,10
Vancouver-XJGq7i5C,2024-07-25T05:55:01.093000Z,Alexander&Railway--RRax5iCT,2024-07-25,Thursday,00:03,Vancouver,1ef5c4ff3f0b09422bb1597fd9d7568b,Alexander & Railway,1,19
Vancouver-3rTNbrGX,2024-07-25T05:55:00.150000Z,Napier&Commercial--Q9pccxh6,2024-07-25,Thursday,00:03,Vancouver,ac3b8198f03754a0afb8b6ed6d220cdd,Napier & Commercial,0,14
Vancouver-o5PKVfiw,2024-07-25T05:55:00.131000Z,BritanniaParkingLot--4FjxDZ0R,2024-07-25,Thursday,00:03,Vancouver,029a505bd4422a1afd127987757f71a6,Britannia Parking Lot,11,3
Vancouver-7u666YAO,2024-07-25T05:55:00.285000Z,Thornton&National--DvNAJ8Kq,2024-07-25,Thursday,00:03,Vancouver,0459b7e93703980b853cd65a9dc60596,Thornton & National,11,3
Vancouver-nGaOtmC7,2024-07-25T05:55:02.025000Z,Keith&6th--DklfZhkJ,2024-07-25,Thursday,00:03,Vancouver,a21f40838346e300063bdda3c5c04105,Keith & 6th,22,6
Vancouver-87MFtwgj,2024-07-25T05:55:02.718000Z,Grant&Commercial--Wj174FwD,2024-07-25,Thursday,00:03,Vancouver,6b1622540fe5c85d365754dd8c20bf0c,Grant & Commercial,2,11
Vancouver-bwqwq0QV,2024-07-25T05:55:03.100000Z,2nd&Commercial--BJrZj16w,2024-07-25,Thursday,00:03,Vancouver,ebc551adb0fc1a684f4080e4954a9ba4,2nd & Commercial,0,20
Vancouver-Vwh9d1pl,2024-07-25T05:55:02.546000Z,4th&Commercial--U8QcpLX0,2024-07-25,Thursday,00:03,Vancouver,6eaa02e5bcf78db5386683d38fa2dabd,4th & Commercial,2,12
Vancouver-zVOkEdlP,2024-07-25T05:55:01.048000Z,8th&Commercial--ib94v2HX,2024-07-25,Thursday,00:03,Vancouver,983e58671adcc67af94457d7887dbb15,8th & Commercial,1,18
Vancouver-bHOB1V15,2024-07-25T05:55:02.672000Z,10th&Commercial--kF289Ltk,2024-07-25,Thursday,00:03,Vancouver,797ff1725f8d2b18337de51e240ff60d,10th & Commercial,22,4
Vancouver-j2ekfQzY,2024-07-25T05:55:01.949000Z,Woodland&10th--qnyR4l2L,2024-07-25,Thursday,00:03,Vancouver,277b4b4881bdb7dac73012672179def8,Woodland & 10th,9,5
Vancouver-QuT6tXRs,2024-07-25T05:55:01.934000Z,Glen&Broadway--h2fMG1Zs,2024-07-25,Thursday,00:03,Vancouver,e1ff428dadc7c32141b9d89a7b56728a,Glen & Broadway,10,8
Vancouver-wTpHQZ6V,2024-07-25T05:55:00.644000Z,StGeorge&Broadway--1oyO3zGt,2024-07-25,Thursday,00:03,Vancouver,012d3e06901cc222b1c2cf0a2ace3a29,St George & Broadway,7,5
Vancouver-XlxVwoPy,2024-07-25T05:55:01.974000Z,7th&Woodland--sBWDjgO6,2024-07-25,Thursday,00:03,Vancouver,a6455af6b689bcbad07ae2c8a3419b50,7th & Woodland,5,6
Vancouver-PnLbVEAy,2024-07-25T05:55:01.994000Z,Woodland&4th--EraV1oR1,2024-07-25,Thursday,00:03,Vancouver,475627e149c1a6ba73caac8d8d2fa617,Woodland & 4th,3,9
Vancouver-GWs12CfL,2024-07-25T05:55:02.520000Z,Woodland&Graveley--lYcmHJpR,2024-07-25,Thursday,00:03,Vancouver,f387ec226c432c5c054e3d3616d90501,Woodland & Graveley,2,10
Vancouver-ixhtQf3d,2024-07-25T05:55:02.014000Z,Charles&Woodland--dTIVQLjM,2024-07-25,Thursday,00:03,Vancouver,1675a77b9af656faf527b4e6de53e63b,Charles & Woodland,4,10
Vancouver-0YyZ1tnR,2024-07-25T05:55:02.408000Z,18th&Main--jIj606hx,2024-07-25,Thursday,00:03,Vancouver,1bca0e944a4faf170db82793414b03ab,18th & Main,9,7
Vancouver-8GL3hX3T,2024-07-25T05:55:02.468000Z,PrinceEdward&16th--w1k4e4TM,2024-07-25,Thursday,00:03,Vancouver,d0782213f003ce9eb276fbceff44f1f4,Prince Edward & 16th,4,10
Vancouver-rRGe9Zyj,2024-07-25T05:55:02.448000Z,PrinceEdward&14th--sblsKEaA,2024-07-25,Thursday,00:03,Vancouver,1ef01f2f89621d51afbabaa6296e55be,Prince Edward & 14th,7,7
Vancouver-SZvBCr93,2024-07-25T05:55:01.684000Z,13th&StGeorge--SlXTqQY1,2024-07-25,Thursday,00:03,Vancouver,c47a1f62ea461ce1c9f3e2478c657df6,13th & St George,6,10
